age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
34.0,1,2,2,0,0,0,1,6,3,71.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
39.0,7,1,3,0,1,1,1,6,3,203.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
50.0,1,1,2,0,1,1,1,6,3,166.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,0,1,3,0,0,0,1,6,3,167.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
56.0,9,1,5,0,0,0,1,6,3,37.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
41.0,9,1,5,0,1,0,1,6,3,154.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
46.0,1,1,2,0,0,1,1,6,3,394.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
36.0,1,1,6,0,0,0,1,6,3,127.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,1,1,6,0,1,1,1,6,3,264.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
38.0,9,1,5,0,1,0,1,6,3,231.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
30.0,7,0,2,0,1,0,1,6,3,320.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,9,1,2,0,0,0,1,6,3,618.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
38.0,9,1,5,0,0,0,1,6,3,101.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
31.0,7,1,3,0,0,0,1,6,3,110.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,4,1,6,0,0,0,1,6,3,121.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
33.0,1,1,2,0,0,0,1,6,3,85.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
36.0,0,1,6,0,1,0,1,6,3,265.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
41.0,7,1,3,0,1,0,1,6,3,171.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
31.0,0,1,3,0,0,0,1,6,3,345.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
36.0,0,1,3,0,1,1,1,6,3,224.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
21.0,0,2,2,0,1,1,1,6,3,171.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
29.0,0,1,3,0,1,0,1,6,3,67.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
53.0,4,1,6,0,1,0,1,6,3,186.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
39.0,1,1,1,0,0,1,1,6,3,269.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
31.0,1,2,2,0,1,0,1,6,3,115.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
44.0,0,0,6,0,1,1,1,6,3,273.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
38.0,0,2,1,0,0,0,1,6,3,65.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
47.0,2,1,6,0,0,0,1,6,3,434.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
36.0,1,1,2,0,0,0,1,6,3,148.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
27.0,1,2,2,0,0,0,1,6,3,507.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,1,1,2,0,0,0,1,6,3,253.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
34.0,1,1,0,0,0,0,1,6,3,27.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
50.0,1,1,0,0,0,0,1,6,3,100.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,1,1,0,0,0,0,1,6,3,116.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
36.0,0,0,3,0,1,1,1,6,3,124.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,0,1,6,0,1,0,1,6,3,66.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
53.0,1,1,0,0,0,0,1,6,3,233.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,0,0,6,0,1,0,1,6,3,380.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
25.0,1,1,2,0,0,0,1,6,3,90.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,0,1,6,0,0,0,1,6,3,258.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
47.0,0,0,5,0,0,0,1,6,3,92.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
46.0,0,0,6,0,0,0,1,6,3,423.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
35.0,9,1,5,0,0,0,1,6,3,215.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,1,1,1,0,0,0,1,6,3,209.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
43.0,9,1,5,0,0,0,1,6,3,181.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
58.0,0,0,2,0,0,0,1,6,3,201.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
43.0,0,1,3,0,1,0,1,6,3,360.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
33.0,1,2,2,0,1,0,1,6,3,155.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
38.0,1,0,6,0,1,0,1,6,3,81.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
32.0,0,1,6,0,1,1,1,6,3,40.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
49.0,9,1,5,0,1,0,1,6,3,447.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
36.0,7,2,6,0,0,0,1,6,3,137.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
35.0,0,1,3,0,0,0,1,6,3,184.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,1,1,2,0,0,0,1,6,3,121.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
36.0,0,0,3,0,0,0,1,6,3,138.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,7,1,2,0,1,0,1,6,3,207.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
34.0,7,1,3,0,1,0,1,6,3,309.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
54.0,4,1,3,0,1,0,1,6,3,134.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
35.0,7,2,0,0,1,0,1,6,3,644.5,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,1
30.0,0,1,6,0,0,1,1,6,3,284.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,7,1,3,0,0,0,1,6,3,70.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
31.0,1,1,1,0,1,0,1,6,3,644.5,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
52.0,9,1,2,0,0,0,1,6,3,62.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
46.0,0,1,0,0,0,0,1,6,3,247.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
27.0,0,1,3,0,0,1,1,6,3,318.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
39.0,10,1,5,0,0,1,1,6,3,277.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
59.0,9,1,6,0,0,0,1,6,3,126.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
39.0,0,2,6,0,0,0,1,6,3,411.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
55.0,5,0,5,0,0,0,1,6,3,85.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
43.0,0,1,6,0,0,0,1,6,3,378.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,6,1,3,0,0,0,1,6,3,83.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,0,2,6,0,0,0,1,6,3,71.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
56.0,4,1,6,0,1,0,1,6,3,102.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,7,1,3,0,1,0,1,6,3,644.5,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
38.0,1,2,2,0,0,1,1,6,3,208.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
49.0,1,1,2,0,0,0,1,6,3,199.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
57.0,1,0,0,0,1,0,1,6,3,47.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
51.0,0,1,1,0,0,0,1,6,3,253.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
31.0,9,0,2,0,0,0,1,6,3,244.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
52.0,4,1,6,0,1,0,1,6,3,311.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
57.0,5,1,6,0,1,0,1,6,3,177.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
47.0,1,1,2,0,1,0,1,6,3,217.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,1,1,1,0,1,0,1,6,3,189.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
35.0,1,2,6,0,1,0,1,6,3,152.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
31.0,0,2,6,0,1,0,1,6,3,151.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
43.0,9,2,6,0,0,0,1,6,3,24.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
44.0,1,1,1,0,1,0,1,6,3,212.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
59.0,2,0,3,0,0,0,1,6,3,184.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
57.0,1,1,6,0,1,0,1,6,3,473.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
41.0,1,1,3,0,1,0,1,6,3,485.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
32.0,7,1,3,0,0,0,1,6,3,140.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
33.0,1,2,0,0,0,0,1,6,3,172.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
54.0,2,1,1,0,0,0,1,6,3,77.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
22.0,1,2,2,0,1,0,1,6,3,396.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
36.0,4,1,6,0,0,0,1,6,3,274.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
56.0,5,1,3,0,0,0,1,6,3,88.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
41.0,4,1,3,0,0,1,1,6,3,129.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
46.0,1,1,5,0,0,1,1,6,3,346.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
60.0,0,2,3,0,0,1,1,6,3,474.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
50.0,7,1,3,0,0,0,1,6,3,268.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
49.0,2,1,0,0,1,1,1,6,3,222.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
47.0,0,1,6,0,0,1,1,6,3,139.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
34.0,7,1,3,0,0,0,1,6,3,644.5,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
49.0,0,1,6,0,0,0,1,6,3,72.0,5.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
30.0,1,2,3,0,1,0,1,6,3,309.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
35.0,1,0,3,0,1,0,1,6,3,61.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,2,1,2,0,1,1,1,6,3,246.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,3,1,3,0,0,0,1,6,3,205.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,1,2,2,0,1,1,1,6,3,347.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,1,1,2,0,1,0,1,6,3,381.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
32.0,2,2,6,0,1,0,1,6,3,355.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
41.0,7,1,2,0,1,0,1,6,3,256.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
57.0,1,0,5,0,1,0,1,6,3,211.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
34.0,7,1,3,0,0,0,1,6,3,211.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,4,1,6,0,0,1,1,6,3,66.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
44.0,1,1,0,0,0,0,1,6,3,644.5,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
51.0,1,1,2,0,1,0,1,6,3,487.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,9,1,2,0,0,0,1,6,3,610.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
32.0,9,0,3,0,1,0,1,6,3,120.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
33.0,1,1,2,0,1,0,1,6,3,464.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
43.0,1,1,0,0,1,1,1,6,3,547.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
28.0,1,1,1,0,1,0,1,6,3,152.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
37.0,7,1,3,0,1,0,1,6,3,522.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
37.0,7,2,3,0,1,0,1,6,3,227.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
41.0,3,1,2,0,1,0,1,6,3,129.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
37.0,0,1,6,0,0,0,1,6,3,644.5,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,1,1,6,0,1,0,1,6,3,37.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
60.0,7,1,6,0,0,0,1,6,3,360.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
28.0,0,2,6,0,1,0,1,6,3,51.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,3,0,6,0,0,0,1,6,3,644.5,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
34.0,1,1,1,0,1,0,1,6,3,195.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
52.0,9,1,3,0,1,0,1,6,3,106.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
33.0,0,1,6,0,0,0,1,6,3,194.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
43.0,2,1,6,0,0,0,1,6,3,535.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
41.0,4,1,6,0,1,0,1,6,3,182.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
31.0,9,1,5,0,0,0,1,6,3,296.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
48.0,2,1,2,0,1,0,1,6,3,201.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
47.0,7,1,3,0,0,0,1,6,3,281.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
38.0,0,1,2,0,1,0,1,6,3,150.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
51.0,10,1,5,0,0,0,1,6,3,76.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
49.0,0,1,6,0,1,0,1,6,3,79.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
31.0,2,1,2,0,0,0,1,6,3,359.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,6,1,0,0,1,0,1,6,3,332.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
41.0,1,1,1,0,0,0,1,6,3,592.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
51.0,5,1,2,0,0,0,1,6,3,166.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
46.0,0,0,6,0,0,0,1,6,3,245.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
48.0,6,1,6,0,0,0,1,6,3,138.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
51.0,5,1,2,0,1,0,1,6,3,369.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
44.0,7,1,3,0,1,0,1,6,3,158.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
30.0,7,1,3,0,1,0,1,6,3,261.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
35.0,1,0,2,0,0,1,1,6,3,131.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
35.0,10,1,6,0,0,0,1,6,3,592.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
57.0,9,1,2,0,1,0,1,6,3,412.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
38.0,0,1,6,0,1,0,1,6,3,137.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
36.0,6,1,1,0,1,1,1,6,3,324.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
30.0,0,2,6,0,0,0,1,6,3,266.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
37.0,7,1,3,0,0,1,1,6,3,335.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
31.0,9,0,2,0,0,0,1,6,3,235.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
37.0,0,1,3,0,1,1,1,6,3,644.5,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
31.0,1,1,6,0,0,0,1,6,3,170.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
38.0,9,1,5,0,1,0,1,6,3,272.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
29.0,8,2,6,0,1,0,1,6,3,644.5,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
36.0,7,1,3,0,1,0,1,6,3,271.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
41.0,4,1,2,0,1,0,1,6,3,378.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
32.0,8,2,3,0,1,0,1,6,3,107.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,1,1,0,0,1,0,1,6,3,78.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
27.0,1,1,2,0,1,0,1,6,3,383.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
34.0,9,1,5,0,0,0,1,6,3,185.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
44.0,4,1,6,0,1,0,1,6,3,254.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,7,1,5,0,0,0,1,6,3,107.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
29.0,7,0,3,0,1,0,1,6,3,157.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,1,1,1,0,0,0,1,6,3,85.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
57.0,5,2,5,0,0,0,1,6,3,249.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,1,1,2,0,1,0,1,6,3,163.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
50.0,0,1,2,0,1,1,1,6,3,112.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
58.0,5,1,0,0,1,0,1,6,3,188.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
34.0,9,1,5,0,1,0,1,6,3,148.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,0,2,6,0,0,0,1,6,3,145.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
46.0,4,1,2,0,1,1,1,6,3,415.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
33.0,0,1,3,0,1,0,1,6,3,644.5,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,5,1,2,0,0,0,1,6,3,129.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
27.0,1,1,1,0,0,0,1,6,3,37.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
41.0,4,2,3,0,0,0,1,6,3,120.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
39.0,0,1,5,0,1,0,1,6,3,185.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
58.0,5,1,0,0,0,0,1,6,3,644.5,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,1
31.0,1,1,2,0,0,0,1,6,3,204.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
48.0,1,0,5,0,1,0,1,6,3,205.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,3,1,5,0,0,0,1,6,3,74.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
30.0,6,1,5,0,0,0,1,6,3,190.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
58.0,4,1,0,0,0,0,1,6,3,325.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
39.0,1,2,2,0,0,0,1,6,3,644.5,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,1
41.0,9,1,5,0,0,0,1,6,3,148.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
44.0,1,1,0,0,0,0,1,6,3,38.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
47.0,1,1,2,0,0,0,1,6,3,625.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
32.0,0,1,6,0,0,1,1,6,3,175.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
39.0,4,2,2,0,1,0,1,6,3,134.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
45.0,1,1,0,0,0,0,1,6,3,97.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
33.0,4,1,5,0,0,0,1,6,3,282.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
27.0,1,1,2,0,1,0,1,6,3,304.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
57.0,5,1,0,0,1,1,1,6,3,438.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
32.0,1,1,2,0,1,0,1,6,3,644.5,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
33.0,1,0,2,0,0,0,1,6,3,127.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
57.0,6,1,6,0,0,1,1,6,3,446.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
34.0,1,1,0,0,0,1,1,6,3,289.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
58.0,10,1,0,0,0,0,1,6,3,217.0,4.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
50.0,0,2,6,0,1,0,1,6,3,169.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
44.0,1,1,2,0,1,1,1,6,3,247.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
48.0,1,1,5,0,1,0,1,6,3,140.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
56.0,5,0,3,0,1,0,1,6,3,60.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
42.0,1,1,1,0,1,1,1,6,3,99.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
37.0,1,1,3,0,0,0,1,6,3,26.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
29.0,9,1,5,0,0,0,1,6,3,128.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
32.0,7,1,5,0,1,0,1,6,3,215.0,3.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
40.0,0,2,3,0,0,0,1,6,3,64.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
39.0,4,1,3,0,1,1,1,6,3,52.0,6.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
34.0,7,1,1,0,1,0,1,6,3,216.0,2.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
50.0,3,0,0,0,1,1,1,6,3,292.0,1.0,999.0,0.0,1,1.1,93.994,-36.4,4.856,5191.0,0
